Gene ID	ERR1406029	ERR1406030	ERR1406031	ERR1406032	ERR2025910	ERR2025911	ERR2025912
ENSG00000279077	0.02	0	0.01	0.01	0	0	0
ENSG00000279078	0.01	0.01	0	0	0	0	0
ENSG00000279080	0.04	0.05	0.04	0.03	0.03	0.03	0.04
ENSG00000279081	0.01	0	0	0	0	0	0
ENSG00000279082	0	0	0	0	0	0	0
ENSG00000279083	0	0	0	0	0	0	0
ENSG00000279084	0.03	0	0	0	0	0	0
ENSG00000279085	0.02	0	0.01	0.02	0	0	0
ENSG00000279086	0.03	0.07	0.17	0.08	0.19	0.2	0.17
ENSG00000279087	0	0	0	0	0	0	0
ENSG00000279088	3.07	5.87	6.27	4.42	11.7	7.28	10.9
ENSG00000279089	0.21	0.12	0.06	0.16	0.08	0.04	0.07
ENSG00000279090	0	0	0	0	0	0	0
ENSG00000279091	0.08	0.09	0.02	0.03	0.02	0.02	0.01
ENSG00000279092	0.04	0	0.11	0.08	0.14	0.02	0.1
ENSG00000279093	0	0	0	0	0	0	0
ENSG00000279094	0.02	0.07	0.2	0.16	0.02	0.04	0
ENSG00000279095	13.15	9.38	2.67	2.58	3.85	2.73	5.83
ENSG00000279096	0	0	0	0	0	0	0
ENSG00000279097	0	0	0	0	0	0	0
ENSG00000279098	0	0	0	0	0	0	0
ENSG00000279099	0	0.01	0	0	0	0	0
ENSG00000279100	0	0	0	0	0	0	0
ENSG00000279103	0.04	0.02	0.02	0.03	0.04	0.01	0.01
ENSG00000279104	0	0.01	0	0	0	0	0
ENSG00000279106	0	0	0	0	0	0	0
ENSG00000279107	0.01	0	0.03	0.03	0	0	0
ENSG00000279108	0.2	0.24	0.06	0.02	0.06	0.16	0.14
ENSG00000279109	0.18	0	0	0.48	0	0	0
ENSG00000279110	0.01	0.01	0.01	0.01	0	0	0.01
ENSG00000279111	0	0	0	0	0	0	0
ENSG00000279112	0	0	0	0	0	0	0
ENSG00000279113	0.09	0.09	0	0	0	0	0
ENSG00000279114	0	0	0.01	0	0	0.01	0
ENSG00000279115	0	0	0	0	0	0	0
ENSG00000279116	0	0	0	0	0	0	0
ENSG00000279117	1.49	0.64	0.16	0.06	0	0.03	0.03
ENSG00000279118	0.01	0	0.24	0.46	0.23	0.07	0.13
ENSG00000279119	0	0.05	0	0.05	0	0	0.06
ENSG00000279120	0	0	0	0	0	0	0
ENSG00000279121	0	0	0	0	0	0	0
ENSG00000279122	0.01	0	0.02	0	0	0	0.02
ENSG00000279123	0	0	0	0	0	0	0
ENSG00000279124	0.06	0.1	0	0	0	0	0
ENSG00000279125	0	0	0	0	0	0	0
ENSG00000279126	0	0	0	0	0	0	0
ENSG00000279127	0.01	0	0	0	0	0	0
ENSG00000279128	0	0	0	0	0	0	0
ENSG00000279129	0	0	0	0	0	0	0
ENSG00000279130	0.08	0	0.22	0.11	0.05	0	0.05
ENSG00000279131	0	0	0	0	0	0	0
ENSG00000279132	0	0	0	0	0	0	0
ENSG00000279133	0.11	0.02	0.04	0.08	0.03	0.01	0.02
ENSG00000279134	0	0.01	0.01	0.01	0	0.01	0.01
ENSG00000279135	0.01	0	0	0	0	0	0.01
ENSG00000279136	0	0	0	0	0	0	0
ENSG00000279137	0	0	0	0	0	0	0
ENSG00000279138	0.03	0.03	0.01	0.01	0	0	0
ENSG00000279139	0	0	0	0	0	0	0
ENSG00000279140	1.23	0.44	0.86	0.76	0.32	0.38	0.5
ENSG00000279141	0	0	0.21	0.07	0.14	0.88	0.49
ENSG00000279142	0	0	0	0	0	0	0
ENSG00000279143	0	0	0	0	0	0	0
ENSG00000279144	0.11	0	0.3	0.32	0.1	0.1	0.09
ENSG00000279145	0.14	0.12	0.12	0.07	0.34	0.15	0.49
ENSG00000279146	0	0	0	0	0	0	0
ENSG00000279147	0.03	0	0.02	0.04	0.04	0.04	0.15
ENSG00000279148	1.2	0.45	0.06	0.13	0.15	0	0.35
ENSG00000279149	0	0	0.02	0	0.01	0	0.01
ENSG00000279151	0	0	0	0	0	0	0
ENSG00000279152	0.03	0.03	0.13	0.13	0.1	0.09	0.09
ENSG00000279153	0	0	0	0	0	0	0
ENSG00000279154	0	0	0	0.02	0	0	0
ENSG00000279155	0	0	0	0	0	0	0
ENSG00000279156	0	0	0	0	0	0	0
ENSG00000279157	0	0	0	0	0	0	0
ENSG00000279159	0.01	0.01	0.01	0.01	0.01	0.01	0
ENSG00000279160	0	0	0	0	0	0	0
ENSG00000279161	0.01	0.01	0	0.04	0.02	0	0.04
ENSG00000279162	0.02	0.01	0.01	0	0	0.02	0.01
ENSG00000279163	0	0	0	0	0	0	0
ENSG00000279164	0.01	0.02	0	0	0.12	0.04	0.06
ENSG00000279165	0.02	0.05	0.02	0.05	0.01	0.02	0.06
ENSG00000279166	0	0	0	0	0	0	0
ENSG00000279167	0	0	0	0	0	0	0
ENSG00000279168	0	0	0.04	0.03	0	0	0
ENSG00000279169	0	0	0	0	0	0	0
ENSG00000279170	0.15	0.08	0.04	0.07	0	0.03	0
ENSG00000279171	0	0	0	0	0	0	0
ENSG00000279172	0.06	0.09	0.18	0.04	0.11	0	0.05
ENSG00000279173	0	0	0	0	0	0	0
ENSG00000279174	0	0.01	0	0.01	0	0	0.01
ENSG00000279175	0.01	0	0	0	0	0	0
ENSG00000279176	0	0	0	0	0.02	0.03	0
ENSG00000279177	0	0	0	0	0	0	0
ENSG00000279179	0.01	0.01	0.03	0.03	0.01	0.02	0.02
ENSG00000279180	0.03	0	0.07	0.04	0.11	0	0
ENSG00000279181	0	0	0	0	0	0	0
ENSG00000279182	0	0	0.02	0	0	0	0
ENSG00000279183	0	0	0	0	0	0	0
ENSG00000279184	0.05	0.03	0.04	0.03	0.02	0.01	0.03
ENSG00000279185	0.05	0.03	0.04	0.03	0.02	0.01	0.03
ENSG00000279186	0	0	0	0	0	0	0
ENSG00000279187	0.03	0.02	0	0	0.02	0	0.01
ENSG00000279188	0	0	0	0	0	0	0
ENSG00000279189	0	0	0	0	0	0	0
ENSG00000279190	0	0.01	0.01	0	0	0	0
ENSG00000279191	0.15	0.1	0.27	0.33	0.05	0.06	0.04
ENSG00000279192	1.46	0.45	0.57	0.39	0.33	0.23	0.4
ENSG00000279193	0	0	0	0	0	0	0
ENSG00000279195	0	0	0	0	0	0	0
ENSG00000279196	0.04	0.06	0.03	0.01	0.01	0	0
ENSG00000279197	0.08	0	0	0	0	0.05	0
ENSG00000279198	0.49	1.22	0.52	0.57	0.43	0.41	0.46
ENSG00000279199	0.07	0	0.03	0.03	0.03	0	0.01
ENSG00000279200	0.07	0.07	0.06	0.13	0.16	0.32	0.29
ENSG00000279201	0	0	0	0	0	0	0
ENSG00000279202	0.01	0	0	0.02	0	0	0.03
ENSG00000279203	0.02	0.06	0	0.08	0	0.07	0.03
ENSG00000279204	0.07	0.11	0.03	0.01	0.01	0.05	0.05
ENSG00000279205	0.03	0.05	0	0	0	0.01	0
ENSG00000279206	0	0	0.03	0	0	0	0
ENSG00000279207	1.98	0.82	0.26	0.26	0.27	0.42	0.32
ENSG00000279208	18.4	47.94	0.37	0.43	0.22	0.33	0.17
ENSG00000279209	0	0	0	0	0	0	0
ENSG00000279210	0	0	0	0	0	0	0
ENSG00000279211	0	0	0	0	0	0	0
ENSG00000279212	0.01	0.01	0.02	0.01	0	0	0
ENSG00000279213	0.17	0.15	0	0	0	0	0
ENSG00000279214	0	0	0	0	0	0	0
ENSG00000279215	0	0	0	0	0	0	0
ENSG00000279216	0.22	0.23	0.24	0.2	0.43	0.14	0.13
ENSG00000279217	0.03	0.01	0.02	0.02	0.02	0.01	0.02
ENSG00000279218	0	0	0	0	0	0	0
ENSG00000279219	0.07	0	0	0	0	0	0
ENSG00000279220	0.01	0	0.01	0.01	0.02	0.01	0.01
ENSG00000279221	0	0.01	0.01	0.01	0.01	0.01	0.01
ENSG00000279222	0	0	0	0	0	0	0
ENSG00000279223	0	0	0	0	0	0	0
ENSG00000279225	0	0	0	0	0	0	0
ENSG00000279226	0	0	0	0	0	0	0
ENSG00000279227	0.57	1.08	0.81	0.63	0.1	0.11	0.13
ENSG00000279228	0	0	0	0	0	0	0
ENSG00000279229	0	0	0	0	0	0	0
ENSG00000279230	0	0	0	0	0	0	0
ENSG00000279231	0	0	0	0	0	0	0
ENSG00000279232	0.03	0.03	0.09	0.05	0.03	0.02	0.01
ENSG00000279233	0.47	0.19	0.13	0.15	0.4	0.25	0.25
ENSG00000279234	0	0	0	0	0	0	0
ENSG00000279235	0.02	0	0	0	0	0	0
ENSG00000279236	0.02	0.01	0.02	0	0	0	0
ENSG00000279237	0	0	0	0	0	0	0
ENSG00000279238	0	0	0	0	0	0	0
ENSG00000279239	0	0	0	0	0	0	0
ENSG00000279240	0	0	0	0	0	0	0
ENSG00000279242	0	0	0	0	0	0	0
ENSG00000279243	0	0	0	0	0	0	0
ENSG00000279244	0.09	0.07	0	0.06	0	0	0
ENSG00000279245	0	0	0	0	0	0	0
ENSG00000279246	0.2	0.21	0.14	0.07	0.03	0.08	0.15
ENSG00000279247	0	0	0	0	0	0	0
ENSG00000279248	0	0	0	0	0	0	0
ENSG00000279249	0	0	0	0	0	0	0
ENSG00000279250	0.04	0	0	0.03	0.08	0	0.03
ENSG00000279251	0	0	0	0	0	0	0
ENSG00000279252	0.03	0	0.05	0.08	0	0	0.11
ENSG00000279253	0.49	0.53	0.37	0.18	0.45	0.38	0.91
ENSG00000279254	0.05	0.02	0.03	0.03	0.01	0.02	0.06
ENSG00000279255	0.09	0.03	0.01	0.01	0.05	0.02	0.05
ENSG00000279256	0	0	0	0	0	0	0
ENSG00000279257	0	0	0	0	0	0	0
ENSG00000279259	0.34	0.69	1.06	0.93	1.11	0.9	0.99
ENSG00000279260	0	0	0	0	0	0	0
ENSG00000279261	0	0	0	0	0	0	0
ENSG00000279262	0	0	0	0	0	0	0
ENSG00000279263	0	0	0	0	0	0	0
ENSG00000279264	0	0	0	0	0	0	0
ENSG00000279265	0.76	0.42	0.22	0.65	0.68	0.15	0.57
ENSG00000279266	0	0	0.01	0	0	0	0
ENSG00000279267	2.33	1.92	1.67	1.36	2.13	2.63	2.4
ENSG00000279268	0.11	0.09	0.09	0	0.11	0	0
ENSG00000279269	0	0	0	0	0	0	0
ENSG00000279270	0	0	0	0	0	0	0
ENSG00000279271	0	0	0	0	0	0	0
ENSG00000279272	0.05	0	0.09	0	0	0	0
ENSG00000279273	0	0.01	0	0	0	0	0
ENSG00000279274	0	0	0	0.04	0	0	0
ENSG00000279275	0	0	0	0	0	0	0
ENSG00000279276	0	0	0	0	0	0	0
ENSG00000279277	0	0	0.01	0.02	0	0	0
ENSG00000279278	0.1	0.04	0.04	0.03	0.04	0.03	0.03
ENSG00000279280	0	0	0	0	0	0	0
ENSG00000279281	0.04	0.01	0.03	0.06	0.01	0.01	0
ENSG00000279282	0.12	0.14	0.13	0.03	0.02	0.04	0.07
ENSG00000279283	0.09	0.07	0.08	0.09	0.01	0.04	0.01
ENSG00000279284	0	0	0	0	0	0	0
ENSG00000279285	0	0	0	0	0	0	0
ENSG00000279286	0	0.01	0	0.01	0.01	0.02	0.03
ENSG00000279287	0.02	0	0	0	0	0	0
ENSG00000279288	0	0	0	0	0	0	0
ENSG00000279289	0.03	0.02	0.01	0.06	0.01	0.01	0.01
ENSG00000279291	0	0	0	0	0	0	0
ENSG00000279294	0.05	0.02	0	0	0	0	0.01
ENSG00000279295	0	0	0	0	0	0	0
ENSG00000279296	0	0	0	0	0	0	0
ENSG00000279297	0	0	0	0	0	0	0
ENSG00000279298	0	0	0	0.03	0	0.02	0
ENSG00000279299	0	0	0	0	0	0	0
ENSG00000279300	0	0	0	0	0	0	0
ENSG00000279301	0	0	0	0	0	0	0
ENSG00000279302	0	0	0.01	0.01	0	0	0
ENSG00000279303	0	0	0	0	0	0	0
ENSG00000279304	0	0	0	0	0	0	0
ENSG00000279305	0	0	0	0	0	0	0
ENSG00000279306	0.07	0.02	0.02	0	0.03	0	0
ENSG00000279307	0.86	1.71	1.39	1.21	1.05	1.61	0.77
ENSG00000279310	0.05	0	0	0	0	0	0
ENSG00000279311	0.02	0.03	0	0.01	0.2	0.1	0.22
ENSG00000279312	0.39	0.11	0.32	0.62	0.15	0.12	0.13
ENSG00000279313	0	0	0	0	0	0	0
ENSG00000279314	0	0	0	0	0	0	0
ENSG00000279315	0.01	0	0.03	0	0	0	0
ENSG00000279317	0	0	0	0	0	0.02	0
ENSG00000279318	0	0	0	0	0	0	0
ENSG00000279319	0	0	0	0	0	0	0
ENSG00000279320	0.06	0.03	0	0.01	0.02	0.01	0.02
ENSG00000279321	0	0	0	0	0	0	0
ENSG00000279322	0.17	0	0.35	0.06	0.34	0	0.08
ENSG00000279324	0	0	0	0	0	0	0
ENSG00000279325	0	0	0	0	0	0	0
ENSG00000279326	0	0	0	0	0	0	0
ENSG00000279328	0	0	0.02	0.01	0	0	0.04
ENSG00000279329	0.6	0.78	0.58	0.43	0.45	0.71	0.72
ENSG00000279330	0.01	0.01	0	0.02	0	0.01	0
ENSG00000279331	0.02	0	0	0.03	0	0	0
ENSG00000279332	0	0	0	0	0	0	0
ENSG00000279333	0.01	0.03	0.02	0.01	0.01	0	0
ENSG00000279334	0	0	0	0	0	0	0
ENSG00000279335	0	0	0	0	0	0	0
ENSG00000279336	0	0	0	0	0	0	0
ENSG00000279337	8.04	8.28	0.81	0.5	0.48	1.05	1.2
ENSG00000279338	0	0	0	0	0.01	0.01	0.02
ENSG00000279339	0.01	0	0.01	0.01	0	0.01	0.01
ENSG00000279340	0.07	0	0	0	0	0	0
ENSG00000279341	0	0	0	0	0	0.01	0
ENSG00000279342	0.02	0	0.07	0.12	0	0	0.05
ENSG00000279343	0	0	0	0	0	0	0
ENSG00000279344	0.01	0.01	0.03	0.05	0	0.02	0.03
ENSG00000279345	0.01	0	0.01	0	0	0	0.01
ENSG00000279346	0	0	0	0	0	0	0
ENSG00000279347	0.05	0	0.18	0.07	0.01	0	0
ENSG00000279348	3.03	1.13	0.75	0.92	0.16	0.11	0.22
ENSG00000279349	0.04	0.02	0.02	0.03	0.01	0.01	0.02
ENSG00000279350	0	0	0	0	0	0	0
ENSG00000279352	0.49	0.27	0.19	0.19	0.28	0.27	0.2
ENSG00000279353	0.03	0	0	0.01	0	0	0
ENSG00000279354	0	0	0	0	0	0	0
ENSG00000279355	0.07	0	0.14	0.06	0.1	0.05	0.09
ENSG00000279356	0.04	0.01	0.02	0.03	0	0.03	0.01
ENSG00000279357	0	0	0	0	0	0.05	0.09
ENSG00000279358	0.01	0	0	0	0	0	0
ENSG00000279359	0	0	0	0	0	0	0
ENSG00000279360	0.03	0.11	0	0	0	0	0
ENSG00000279361	0	0	0	0	0	0	0
ENSG00000279362	0	0	0	0	0	0	0
ENSG00000279363	0	0	0	0	0	0	0
ENSG00000279364	0.01	0	0.01	0	0	0.01	0.01
ENSG00000279365	0.07	0.09	0	0.02	0.11	0.02	0.01
ENSG00000279366	0	0	0	0	0	0	0
ENSG00000279367	0	0	0	0	0	0	0
ENSG00000279368	0	0	0.01	0	0	0	0
ENSG00000279369	0.2	0.11	0.13	0.06	0.05	0.2	0.07
ENSG00000279370	0.13	0.07	0	0.06	0	0.08	0
ENSG00000279372	0.09	0.05	0.86	0.17	0.06	0.18	0.05
ENSG00000279373	0.03	0.05	0.02	0.01	0	0	0.02
ENSG00000279374	0	0	0	0	0	0	0
ENSG00000279375	0	0	0	0	0	0	0
ENSG00000279376	0	0	0	0	0	0	0
ENSG00000279377	0	0	0	0	0.01	0.02	0.12
ENSG00000279378	0.01	0	0.02	0.01	0	0	0
ENSG00000279379	0	0	0	0	0	0	0
ENSG00000279380	0	0	0	0	0	0	0
ENSG00000279381	0	0	0	0	0	0	0
ENSG00000279382	0	0	0	0	0	0	0
ENSG00000279384	0.42	0.13	0.3	0.33	0.29	0.16	0.35
ENSG00000279386	0	0	0	0	0	0	0
ENSG00000279387	0	0	0	0	0	0	0
ENSG00000279388	0	0	0	0	0	0	0
ENSG00000279389	0	0	0	0	0	0	0
ENSG00000279390	0	0	0	0	0	0	0
ENSG00000279391	0	0	0	0	0	0	0
ENSG00000279392	0.16	0.41	0.52	0.64	0.42	0.2	0.42
ENSG00000279393	0	0	0	0	0	0	0
ENSG00000279394	0.01	0.02	0.01	0.02	0.03	0.04	0.05
ENSG00000279395	0	0	0	0	0	0	0
ENSG00000279396	0.02	0.02	0.02	0.03	0.02	0	0.02
ENSG00000279397	0	0	0	0	0	0	0
ENSG00000279398	0	0	0	0	0	0	0
ENSG00000279399	0	0	0.09	0	0.05	0	0.05
ENSG00000279400	0	0	0.06	0.07	0.01	0	0
ENSG00000279401	0	0	0	0	0	0	0
ENSG00000279403	0	0	0	0	0	0	0
ENSG00000279404	0.03	0.01	0	0.03	0.01	0.02	0.03
ENSG00000279405	0	0	0	0	0	0	0
ENSG00000279406	1.08	0.53	0.06	0.1	0.02	0.04	0.07
ENSG00000279407	0.52	0.48	0.47	0.49	0.13	0.08	0.18
ENSG00000279408	0	0	0	0	0	0	0
ENSG00000279409	0.02	0	0.02	0	0.05	0.02	0.02
ENSG00000279410	0	0.01	0	0	0.02	0	0
ENSG00000279411	0	0	0	0	0	0	0
ENSG00000279412	0	0	0	0	0	0	0
ENSG00000279413	0.02	0.09	0.03	0	0.04	0.15	0.1
ENSG00000279414	0	0.08	0.04	0	0.05	0.64	0
ENSG00000279415	0.05	0.02	0	0	0.02	0.05	0.07
ENSG00000279416	0.01	0	0	0.01	0	0	0
ENSG00000279417	0.61	0.48	0.33	0.27	0.2	0.11	0.29
ENSG00000279418	0	0	0	0	0	0	0
ENSG00000279419	0.01	0.01	0.01	0.01	0.04	0.05	0.07
ENSG00000279420	0	0	0	0	0	0	0
ENSG00000279421	0	0	0	0	0	0	0
ENSG00000279422	0.03	0	0.05	0	0	0	0
ENSG00000279423	0	0	0	0	0	0	0
ENSG00000279424	0.01	0.01	0	0	0	0.03	0.03
ENSG00000279425	0.07	0.02	0.02	0.02	0	0	0
ENSG00000279426	0	0	0	0	0	0	0
ENSG00000279427	0	0	0	0	0	0	0.06
ENSG00000279428	0	0.01	0	0.01	0.01	0.01	0.01
ENSG00000279429	0	0	0	0	0	0	0
ENSG00000279430	0.03	0	0.04	0	0	0	0.05
ENSG00000279431	0	0	0	0	0	0.04	0
ENSG00000279432	0.02	0	0	0.01	0	0.01	0.02
ENSG00000279433	0	0.01	0.01	0	0	0	0
ENSG00000279434	0.09	0.1	0.1	0.07	0.04	0.1	0.05
ENSG00000279435	0	0	0	0	0	0	0
ENSG00000279437	0	0	0	0	0	0	0
ENSG00000279438	0	0	0	0	0	0	0
ENSG00000279439	0	0	0	0	0	0	0
ENSG00000279440	0	0	0	0	0	0	0
ENSG00000279441	0	0	0	0	0.17	0	0.21
ENSG00000279442	0.03	0.02	0	0.01	0	0	0.01
ENSG00000279443	0.33	1.14	0.31	0.2	0.42	0.37	0.7
ENSG00000279444	0	0	0	0	0	0	0
ENSG00000279445	0	0	0	0	0	0	0
ENSG00000279446	0	0	0	0	0	0	0
ENSG00000279447	0	0	0	0	0	0	0
ENSG00000279448	0	0	0.05	0	0	0	0
ENSG00000279450	0	0	0	0	0	0	0
ENSG00000279452	0	0.01	0	0	0	0.01	0
ENSG00000279453	0.53	0.25	0.86	0.69	1.13	0.36	1.21
ENSG00000279454	0	0	0	0	0	0	0
ENSG00000279455	0	0	0	0	0.12	0	0.04
ENSG00000279456	0.18	0.33	0.22	0.15	0.3	0.16	0.82
ENSG00000279457	0.48	0.72	0.75	0.58	0.71	0.92	1.06
ENSG00000279458	0.11	0.06	0.06	0.1	0.22	0.21	0.16
ENSG00000279459	0	0	0	0	0	0	0
ENSG00000279460	0	0	0	0	0	0	0
ENSG00000279461	0	0	0	0	0	0	0
ENSG00000279462	0.05	0	0.02	0.03	0	0.02	0
ENSG00000279463	0.03	0	0	0	0	0	0
ENSG00000279464	0.06	0.05	0.07	0.06	0.07	0.03	0.04
ENSG00000279465	0	0	0	0	0	0	0
ENSG00000279466	0	0	0	0	0	0	0
ENSG00000279467	0.02	0.02	0.01	0.01	0.01	0.01	0.01
ENSG00000279468	0	0.01	0.1	0.07	0.4	0.16	0.26
ENSG00000279469	0.04	0	0	0.05	0	0	0
ENSG00000279470	0	0	0	0	0	0	0
ENSG00000279471	0	0	0.22	0.53	0.26	0.25	0
ENSG00000279472	0	0	0	0	0	0	0
ENSG00000279473	0.56	0.9	0.56	0.55	0.77	0.74	0.65
ENSG00000279474	0	0	0	0	0	0	0
ENSG00000279475	0	0	0	0	0	0	0
ENSG00000279476	0.01	0.01	0	0	0	0	0
ENSG00000279477	0	0	0	0	0	0	0
ENSG00000279478	0	0	0	0	0	0	0
ENSG00000279479	0	0	0	0	0	0	0
ENSG00000279480	0	0	0	0	0	0	0
ENSG00000279481	0.02	0	0.03	0.01	0.01	0	0
ENSG00000279482	0	0	0	0	0	0	0
ENSG00000279483	0.8	3.26	2.58	3.25	1.72	3.15	1.29
ENSG00000279484	0	0.11	0	0	0.17	0.02	0.2
ENSG00000279485	0	0	0	0	0.02	0	0
ENSG00000279486	0	0	0	0	0	0	0
ENSG00000279487	0.29	0.57	0.87	0.33	1.04	0.54	0.94
ENSG00000279488	0.01	0.01	0	0.01	0	0	0.01
ENSG00000279489	0.01	0.01	0	0.03	0.06	0.05	0.01
ENSG00000279490	0	0	0	0.01	0	0	0
ENSG00000279491	0.12	0.01	0.02	0.08	0.01	0.01	0.04
ENSG00000279493	0	0	0	0	0	0	0
ENSG00000279494	0.06	0.01	0.03	0.03	0.01	0.02	0.01
ENSG00000279495	0.35	0.2	1.68	2.16	1.25	1.35	1.22
ENSG00000279496	0.44	0.2	0	0	0	0	0
ENSG00000279497	0	0	0	0	0	0	0
ENSG00000279498	0	0	0	0	0	0	0
ENSG00000279499	0.03	0	0	0	0	0	0
ENSG00000279500	0.39	0.18	0.19	0.25	0.17	0.13	0.15
ENSG00000279501	0	0	0	0	0	0	0
ENSG00000279502	0	0	0	0	0	0	0
ENSG00000279503	0	0	0	0	0	0	0
ENSG00000279504	0.62	0.64	0.28	0.11	0.15	0.12	0.03
ENSG00000279505	0	0	0	0	0	0	0
ENSG00000279507	0	0	0	0	0	0	0.1
ENSG00000279508	5.55	2.62	0.04	0.01	0.07	0.42	0.1
ENSG00000279509	0	0	0	0	0	0	0
ENSG00000279510	0	0	0	0	0	0	0
ENSG00000279511	0	0.01	0	0	0	0	0
ENSG00000279512	0	0	0	0	0	0	0
ENSG00000279513	0.12	0.06	0.05	0.03	0.03	0.08	0.1
ENSG00000279514	0	0	0	0	0	0	0
ENSG00000279515	0	0	0	0	0	0	0
ENSG00000279516	1.53	1.6	0	0	0	0	0
ENSG00000279517	0	0	0	0	0	0	0
ENSG00000279518	0.09	0.03	0.04	0.02	0.01	0.02	0.02
ENSG00000279519	0.76	0.38	0.63	0.38	0.65	0.42	1
ENSG00000279520	0.47	0.07	0.2	0.32	0.61	0.45	0.47
ENSG00000279521	0	0	0	0	0	0	0
ENSG00000279522	0.51	0.75	0.28	0.2	0.23	0.25	0.18
ENSG00000279523	0	0	0	0	0	0	0
ENSG00000279524	0	0	0	0	0	0	0
ENSG00000279525	0.03	0	0.01	0	0.01	0.01	0.01
ENSG00000279526	0	0	0	0	0	0	0.01
ENSG00000279527	0	0	0.04	0	0	0	0
ENSG00000279528	4.54	3.13	2.33	2.02	1.31	1.65	1.9
ENSG00000279529	0.11	0.09	0.15	0.17	0.1	0.17	0.08
ENSG00000279530	0	0	0	0	0	0	0
ENSG00000279531	0	0	0	0	0	0	0
ENSG00000279532	0.02	0	0	0	0	0	0
ENSG00000279533	0	0	0	0	0	0	0.06
ENSG00000279534	0	0	0	0	0	0	0
ENSG00000279535	0	0	0	0	0	0	0
ENSG00000279536	0.02	0.03	0	0	0	0	0
ENSG00000279537	0.01	0	0.01	0.01	0.01	0	0.01
ENSG00000279538	0.05	0	0.22	0	0	0.09	0
ENSG00000279539	0.24	0.19	0.06	0.05	0	0.01	0.01
ENSG00000279541	0	0	0	0	0	0	0
ENSG00000279542	0	0	0	0	0	0	0
ENSG00000279543	0	0	0	0	0	0	0
ENSG00000279544	0.01	0.01	0	0	0.01	0.01	0
ENSG00000279546	0	0	0	0	0	0	0
ENSG00000279547	0	0	0	0	0	0	0
ENSG00000279548	0.01	0.01	0.01	0.02	0.01	0	0
ENSG00000279549	0.04	0.02	0.07	0.04	0.01	0.02	0.01
ENSG00000279550	0	0	0	0	0	0	0
ENSG00000279551	0.02	0	0	0	0	0	0
ENSG00000279552	0	0	0	0	0	0	0
ENSG00000279554	0	0	0	0	0	0	0
ENSG00000279555	0.01	0.02	0.02	0	0.01	0	0.01
ENSG00000279556	0	0	0	0	0	0	0
ENSG00000279557	0.01	0	0.12	0.01	0	0	0
ENSG00000279558	0	0	0	0	0	0	0
ENSG00000279559	0	0	0	0	0	0	0
ENSG00000279560	0.11	0.34	0.35	0.36	0.32	0.41	1.53
ENSG00000279561	0.37	0.17	0.33	0.19	0.05	0.38	0.17
ENSG00000279562	0	0	0	0	0	0	0
ENSG00000279565	0	0	0.01	0	0	0	0
ENSG00000279566	0	0	0	0	0	0	0
ENSG00000279567	0	0	0	0	0	0	0
ENSG00000279568	0.06	0.01	0.02	0.03	0	0.03	0.06
ENSG00000279569	0.19	0.1	0.47	0.3	0.36	0.44	0.42
ENSG00000279570	0.03	0	0	0	0.03	0	0
ENSG00000279571	0.23	0.31	0.22	0.11	0.07	0.13	0.03
ENSG00000279572	0	0	0	0	0	0	0
ENSG00000279573	0.41	0.41	0.13	0.12	0.06	0.12	0.09
ENSG00000279575	0	0	0	0	0	0	0
ENSG00000279576	0	0	0.01	0	0	0	0
ENSG00000279577	0	0	0	0	0	0	0
ENSG00000279578	0	0	0	0	0	0	0
ENSG00000279579	0.03	0.11	0.02	0.04	0	0.11	0.08
ENSG00000279581	0	0	0	0	0	0	0
ENSG00000279582	0	0	0	0	0	0	0
ENSG00000279583	0.17	0.34	0.68	0.23	0.36	0.28	0.28
ENSG00000279584	0.07	0	0.12	0.19	0	0	0
ENSG00000279585	0	0	0	0	0	0	0
ENSG00000279586	0	0	0	0	0	0	0
ENSG00000279587	0	0	0	0	0	0	0.02
ENSG00000279588	0	0	0	0	0	0	0
ENSG00000279589	0.01	0	0	0	0	0	0
ENSG00000279590	0	0	0	0	0	0	0
ENSG00000279591	0	0	0.02	0	0	0	0
ENSG00000279592	0.02	0.08	0.04	0.03	0.05	0.02	0.04
ENSG00000279593	0.01	0	0	0	0	0	0
ENSG00000279594	0.06	0.06	0.04	0.02	0	0	0.04
ENSG00000279595	0	0	0	0	0	0	0
ENSG00000279597	0	0	0	0	0	0	0
ENSG00000279598	0.01	0	0	0	0.01	0	0
ENSG00000279599	0	0	0	0	0	0	0
ENSG00000279600	0	0	0	0	0	0	0
ENSG00000279601	0.01	0	0	0	0	0	0
ENSG00000279602	0.22	0.06	0.49	0.51	0.18	0.16	0.08
ENSG00000279603	0	0	0.03	0	0	0	0
ENSG00000279604	0	0	0	0	0	0	0
ENSG00000279605	0.45	0.98	0.91	0.69	0.77	1.3	0.91
ENSG00000279606	0	0	0	0.01	0	0	0
ENSG00000279607	0	0	0	0	0	0	0
ENSG00000279608	0.01	0	0.01	0	0.02	0	0
ENSG00000279609	0.01	0	0.01	0	0	0.01	0
ENSG00000279610	0	0	0	0	0	0	0
ENSG00000279611	0.17	0.04	0.22	0.14	0.05	0.05	0.05
ENSG00000279612	0	0	0	0	0	0	0
ENSG00000279613	0.02	0.03	0.08	0	0	0	0
ENSG00000279614	0	0	0	0	0	0	0
ENSG00000279615	0	0	0	0	0	0	0
ENSG00000279616	0.01	0	0	0.02	0	0	0
